target_id,best_seed_id,q,pos_err_mm,rot_err_deg,pose_cost,limit_score,iters,near_limit
69,4,[ 1.90142354 -4.84291333 -1.38177107  5.21219104 -5.30963099 -3.6404273 ],0.04995435856250139,0.13206313763188843,5.315228039762436e-06,0.0,19,False
70,3,[-4.14371248 -3.42632438  2.58416666  0.12912261 -4.53095874 -3.91222978],1.8878657131937266,0.03883894831275243,4.023541333951943e-06,0.0,39,False
71,15,[-3.26904247 -5.43634537  2.16413788  5.01539309 -1.71725591 -1.65220544],0.04781018999370781,0.04020796560933459,4.947548563219537e-07,0.0,14,False
72,14,[ 2.17347373 -2.90764216 -0.33961749 -4.13895283 -4.18527082  3.2025757 ],0.23600113955204285,0.03213611131110007,3.7028397925083836e-07,0.0,16,False
73,12,[-0.75252256 -4.69778762 -2.88922169  2.28724547  4.76247814  1.7504794 ],3.6389158447232597,0.29533977722334415,3.9812140865594896e-05,0.0,23,False
74,6,[-1.01337804 -1.67503969  0.9532029  -4.14643465  4.23521486  2.76532115],0.27690508469196795,0.000145761513071242,7.668289795750785e-08,0.0,19,False
75,9,[ 1.24461423  5.15281688 -2.29806552  3.29092601  5.77576537  2.66870289],0.15724908309648664,0.19965605336438258,1.2167551246952506e-05,0.0,17,False
76,8,[ 1.87585803  4.18239512  0.89325528  1.35452683 -1.8340402   5.3615745 ],0.48494317125771075,0.0322082173367159,5.511706279179825e-07,0.0,21,False
77,6,[ 0.1302007  -4.05828616 -2.58000947 -4.74987411 -1.95525848 -4.02663785],0.6877760978135552,0.005114243317675983,4.81003376990001e-07,0.0,29,False
78,10,[-1.75076925 -4.69310093 -1.80482996  1.01523169 -2.82123624  3.59257956],0.0542073735185746,0.14736557246088405,6.618196737064077e-06,0.0,51,False
79,15,[-5.03386103 -2.34314741 -1.33305451  1.99945281 -4.77994534 -2.76270559],0.3278403871083505,0.010592244523845029,1.4165606702206313e-07,0.0,13,False
80,14,[-3.80548652 -5.55641481  2.55904475  3.39621092  1.01642181  0.92362096],0.2064417173436083,0.011713077801305403,8.441053254326823e-08,0.0,17,False
81,2,[ 2.8612625  -1.35071685  1.93452068  6.09249689 -1.43203493 -0.82669895],0.05517688607454443,0.004332310776590233,8.761827723555085e-09,0.0,37,False
82,8,[ 2.34308677  1.56894185  2.21253048 -2.14855989  5.15620961 -0.34717709],0.06244238762316898,0.010886442699902028,4.0000673988642675e-08,0.0,24,False
83,4,[ 0.49577533  6.17605767  0.75223511 -1.75303662 -4.98037423 -2.09564869],0.03728817796126228,0.15476380973781462,7.297537134773817e-06,0.0,15,False
84,11,[ 4.82288884 -2.69310374  2.16891788  0.36577566  1.61987958  5.2169257 ],0.40738353139253913,0.23787166645824245,1.7402107391939702e-05,0.0,54,False
85,7,[-3.43898646 -1.93500768  1.13369695 -1.6358124  -5.29047147 -0.56937864],1.6483066478084911,0.24110252461650247,2.042445560372287e-05,0.0,10,False
86,0,[-0.21303873  5.42193024 -0.87079815  0.76792307  1.74745234  5.18938926],0.05089563361305527,0.02086282842475333,1.3517741558526161e-07,0.0,29,False
87,13,[-3.3248774  -1.94119449  1.25220912 -1.26298589  1.94340144 -4.65758122],0.09409799632379315,0.1736116489547796,9.190329500026544e-06,0.0,16,False
88,13,[-4.05926073  1.89145206 -0.80427364  5.69242825  5.00168698 -0.31862476],3.5888236694453783,0.06375581775622008,1.411786552749429e-05,0.0,14,False
89,10,[-3.71711853 -4.41534463  2.19701487 -5.302456   -4.51208039 -3.85471365],1.3067967718766598,0.13259642526091164,7.063444007156941e-06,0.0,15,False
90,13,[-5.3694022  -0.04987994 -2.03139222  4.0388984  -1.70582712  0.73227161],0.004400317597700561,0.17704924452788467,9.548689508319253e-06,0.0,19,False
91,2,[-1.82021678 -3.07649042 -2.02687521 -2.66946802  1.41045699  0.484246  ],0.09130335429172241,0.01671066649228362,9.3399612625339e-08,0.0,10,False
92,3,[ 5.39590846  1.87102214 -0.30133254 -0.71109485  3.38209439  1.38340085],1.1900460312098178,0.016908975114388318,1.5033037705963993e-06,0.0,27,False
93,7,[ 0.93941701 -6.15339037 -0.18413469 -1.99859012  2.84498302 -3.12623154],4.353374385124583,0.3250835826983828,5.11436351149559e-05,0.0,22,False
94,11,[-1.78831217 -5.62863166 -1.80230469 -6.0649235  -4.15083948 -5.42599567],0.08300658414188121,0.001281749241638476,7.3905432182189464e-09,0.0,11,False
95,3,[ 2.78458465  4.57372278 -1.14096904  1.18463485 -5.11729492 -4.8775644 ],0.06972880693148321,0.09112894249399783,2.534552644017533e-06,0.0,49,False
96,6,[-4.36424766 -0.02762254 -2.7681906  -0.13782389  1.77555774  4.52817112],0.8503750350530561,0.00637213519357501,7.355064185257837e-07,0.0,18,False
97,5,[ 0.12690859 -3.50339761 -2.54995703 -1.63377996 -4.12830529  4.14583589],0.23552426367786317,0.02777404552975327,2.9045282687279857e-07,0.0,18,False
98,6,[-3.19641894 -0.34028625  0.84668422 -1.00161471  5.0112603   5.36900557],1.3348883932741273,0.09159678425871978,4.33765830604093e-06,0.0,37,False
99,15,[-1.43527555  3.06226697  2.19811444  1.7332565  -0.66848573 -2.01358657],0.05439446102266341,0.01794396256712509,1.0104123874290023e-07,0.0,6,False
100,1,[ 5.52301773 -3.63870387 -2.31208973  0.97209561 -2.61853448  2.71662158],0.06537771955830284,0.448621612277557,6.131198769138775e-05,0.0,10,False
101,2,[ 4.82723708  5.98757985  0.37029836  4.45344927 -4.60246514  5.97307397],0.4868653463286137,0.04782883896782309,9.338800160753082e-07,0.0,11,False
102,12,[-3.90684408  2.57247137  1.00526975  0.12161329 -5.2351535  -2.94031863],0.06968492508486025,0.0031117626505799043,7.805619606354339e-09,0.0,13,False
103,9,[-3.48139283  4.79336007  0.38488938 -2.26647455  1.7482157  -5.06053167],0.6145435702865255,0.002124705391684903,3.790389564361677e-07,0.0,9,False
104,13,[-1.68361028 -0.64284068  2.47935901  5.32176715 -1.33943565 -2.48878643],0.4118262953824257,0.045539327878888154,8.013257581144703e-07,0.0,47,False
105,7,[-5.99748687 -0.79587495 -1.21526965  3.09046787 -1.62936602  1.78889611],0.057530051124303344,0.0027208609144596637,5.56481516419436e-09,0.0,27,False
106,14,[-3.34319541  1.27953136 -2.39677317 -0.2731663  -3.96963313  1.78245815],0.025801190141256286,0.008203539697809313,2.1165863895116862e-08,0.0,35,False
107,8,[-0.07165653 -3.915639   -0.83233316 -0.15633464 -1.38810622  1.28970806],0.085109637551976,0.015158512868050358,7.723879719990442e-08,0.0,16,False
108,4,[ 6.11024091  1.36947967 -1.76980704  4.79025421 -4.2514164  -2.01662488],0.39514187997794087,0.054372975776593675,1.0567142882436439e-06,0.0,13,False
109,6,[-3.35260779 -0.55824054  2.44297207 -3.26345498  2.35439949 -4.94936068],0.07336711499111305,0.03111085254600585,3.0021740942895977e-07,0.0,16,False
110,14,[-0.11583852  3.09992644 -1.56332742 -2.63472674 -4.545312   -1.01444683],0.9089335953165045,0.07440016554585575,2.5123348652028244e-06,0.0,54,False
111,5,[-3.35033425 -2.27961392 -2.49708334  4.01680174 -3.89560369 -5.43456198],0.008026092332086421,0.236713722675576,1.706881003659189e-05,0.0,12,False
112,5,[-1.83254734  0.97236104  1.86723781  4.88429659  5.36882287 -4.29513858],0.0319825547768959,0.01799705193615907,9.968660133078397e-08,0.0,17,False
113,12,[-3.99995963 -2.77710262 -2.25213208  0.04784896 -0.76354285  5.24718499],0.0343471212161694,0.04153904871875244,5.267948188009255e-07,0.0,15,False
114,8,[ 4.20614144  2.76466692 -0.01423475  0.14540906 -0.72108691  3.02027444],169.78555477524387,0.229250302126715,0.028843143992378712,0.0,60,False
115,13,[ 5.02849025 -2.32955011 -1.67979775  5.79472316  4.36214498  2.3899043 ],0.04695704677995531,0.004531411919515066,8.459885122489308e-09,0.0,8,False
116,4,[ 2.9235243  -1.15801804  0.31836127  1.71065543 -1.4998966  -2.1797354 ],0.8310023622180944,0.008859144567784688,7.144726543715489e-07,0.0,35,False
117,4,[-5.20182496 -0.82295253  0.55872127  1.42486836 -5.15146943 -1.5957256 ],1.5244482964675472,0.21203542200157588,1.6019243333004517e-05,0.0,16,False
118,13,[-1.27369171  1.10937159 -1.64278431  1.47802532 -0.44898615  2.0754235 ],0.4578099410196166,0.05487929713317084,1.127017573433847e-06,0.0,22,False
119,0,[-2.19022337 -1.37979962 -2.13246109 -1.08640965 -1.21720413 -3.00541386],0.01123718052393833,0.11684881747054807,4.159264733373015e-06,0.0,20,False
120,5,[-4.93134699 -1.01450311 -2.94861048 -3.79010908 -4.95456228 -3.32425083],0.16944902954888558,0.06936842765364619,1.4945255260740035e-06,0.0,31,False
121,7,[ 2.00170464  6.1465621   1.65884674 -3.21765232 -4.75509412  2.6830689 ],0.04689937547384083,0.0006111542622321975,2.3133289298143876e-09,0.0,20,False
122,3,[-1.75694596  2.43373506  2.61782449 -2.17099822  3.82188948  3.23258467],0.06358953927689162,0.00678869908472864,1.8082360502428205e-08,0.0,21,False
123,10,[-0.64541255 -0.18108602  2.22810409 -1.17519498 -1.14685973  1.87260946],0.028802453315728064,0.007806173522939897,1.9391853523536124e-08,0.0,18,False
124,6,[-4.50577847  5.95716162  1.13397283 -2.57281923  1.136396    2.90189675],0.6239565485112353,0.023415075977558354,5.563330826154628e-07,0.0,26,False
125,9,[ 1.56040063  0.28422551  2.51354892 -4.03006538 -4.86880941 -2.48661312],0.0146847582981857,0.44791358157063116,6.111456573308206e-05,0.0,20,False
126,8,[-2.77786426 -1.53078702 -2.63693388  0.88426819  4.56510735 -6.07220218],0.1271971402370522,0.13166336217306598,5.296795478617054e-06,0.0,16,False
127,3,[-4.05773318  3.46356878  0.57991188  4.23027445 -0.85607953  5.89534234],0.02017807681373648,0.29102122448567036,2.579947784953748e-05,0.0,34,False
128,6,[ 2.42764167  3.38642388  1.17244763 -2.85400539  3.97639845 -0.56965232],0.04951355377120949,0.020908963711575943,1.3562568663204982e-07,0.0,9,False
129,9,[ 1.73468876 -3.67102186  1.39204993  3.71961994  0.25227187  1.06729034],0.04000351551506012,0.010834741096600474,3.735981200686054e-08,0.0,53,False
130,8,[ 1.2958192   0.38700849  0.85114922 -2.66877686  1.98767273  2.83639944],0.31353401659009345,0.23145209751244858,1.6416681129523453e-05,0.0,12,False
131,4,[ 1.79662388  1.01870279  1.20948739 -1.06353967 -0.74931842 -5.8276329 ],0.12512044264180097,0.001795308070978807,1.6636947036973188e-08,0.0,21,False
132,1,[-1.99470324  5.74923097 -2.46776333 -1.93458367  5.0639029   3.65409543],0.03791686376780202,0.05224441557610646,8.328845263768388e-07,0.0,20,False
133,14,[-3.22530986 -5.37299742  2.51554985  0.32726359 -2.85984126  2.06897016],0.023384168138577313,0.9405566057161333,0.00026947935069487834,0.0,23,False
134,10,[-0.79062465  5.8126949  -2.69236249 -2.19918631  3.91876049  0.35962343],0.18980010231029987,0.36714319752837316,4.109666339765513e-05,0.0,16,False
135,9,[ 2.35586406 -3.70254251  0.97838469 -0.28075406 -5.02390692  1.56919449],0.17305976980714077,0.022199019760043594,1.800640756274965e-07,0.0,9,False
136,5,[ 2.88945559  0.8938647  -0.57949603  1.31772358  4.86891609 -1.2213122 ],0.09549474946314265,0.011642559075747733,5.0409889198975656e-08,0.0,33,False
137,0,[-4.04113696 -0.42503144 -1.13193272  5.44127016  1.64836324 -2.79083985],0.23907178990034883,0.08654144782648794,2.338563784517492e-06,0.0,20,False
138,0,[-0.22709629  0.67457457 -1.97264243 -0.84341547  3.29524845 -1.26747886],0.29289035710804007,0.003552304774760183,8.962868866709943e-08,0.0,24,False
139,2,[ 3.56846597 -3.945793   -0.68740998  4.70238893  3.48046063  1.70744804],2.3831759370457037,0.12947922532501208,1.0786398925636714e-05,0.0,17,False
140,9,[ 5.95546821  4.32248186 -1.92965635 -0.97516633 -1.55056414  1.11040399],0.03544185662138793,0.10958730245700735,3.6595215174803506e-06,0.0,8,False
141,10,[ 1.69888118  1.68206908 -0.84882983  0.51394302 -1.58306789 -0.65975183],0.6996878095569934,0.02639361721093769,7.017665406461017e-07,0.0,16,False
142,6,[ 0.32793422 -2.3474193  -1.35819782 -2.09558568  5.0772675   2.02730472],0.06334632379088925,0.0019413456588225437,5.160805865669485e-09,0.0,22,False
143,12,[-1.5886747   5.86325314 -3.0474706  -5.90934871  4.35490156 -2.2434604 ],30.114772860480794,0.21569652760237837,0.000921071867462996,0.0,60,False
144,9,[ 1.13306694  3.9599205  -1.22900945 -2.54558872 -6.12820306 -4.64939672],0.7834028707228916,0.023924716475249554,7.880806497994992e-07,0.0,15,False
145,8,[ 1.71314725 -4.29110342 -2.02737083 -6.15280335 -1.36826144 -1.04053542],0.18948539035547388,0.020986395625079687,1.7006699821978388e-07,0.0,54,False
146,1,[-2.75984431 -3.72676394  1.03724327  4.63196592  5.21497495  4.62049328],0.11418143127802476,0.3269061811483742,3.256678558869988e-05,0.0,28,False
147,5,[0.74592414 5.90791502 1.75129878 0.17626466 4.65843705 0.62720819],0.016782935497465158,0.013860679964299988,5.880429317387649e-08,0.0,11,False
148,13,[-0.14774967 -2.12997342 -1.46754098  2.14445252  1.49243704  4.79165023],0.04376118549499634,0.010563323141949776,3.5905409322911734e-08,0.0,25,False
149,0,[-5.62386928  0.24672959 -1.14312212 -6.1124499  -4.92051713  4.01195613],1.2012102768641215,0.0025245023785521294,1.4448474902564232e-06,0.0,54,False
150,11,[-5.17434771  5.03511715 -2.43986876  5.65286489  3.78581328  6.00820695],0.8208500927032223,0.03280350878954056,1.0015845991446673e-06,0.0,21,False
151,2,[ 3.25447087 -2.59859486 -0.9696318  -1.37209276  5.12733665  4.64675539],0.06612349473683604,0.05876194417576054,1.0562059354667052e-06,0.0,18,False
152,1,[-3.34727307 -3.07326578 -2.569886    1.4027913   4.40867592  4.2919096 ],1.4520148189031268,0.018900910335724542,2.2171699051844487e-06,0.0,9,False
153,0,[ 4.9050031  -3.13964168  0.26949867 -3.90602922 -3.01183294 -5.43004278],2.097480385188601,0.019007791654152797,4.509481065283398e-06,0.0,11,False
154,11,[ 6.13495898 -1.94184414 -2.11448819 -1.88052326 -1.30908379 -2.49738457],0.43757934595230097,0.08047529841179347,2.164261454460482e-06,0.0,16,False
155,9,[1.76259848 1.29689642 0.15996695 3.20964949 1.51730241 2.84603867],3.26782176118202,0.38309801725741244,5.538555772778382e-05,0.0,28,False
156,5,[ 4.87177841  1.09298727  2.80842989  3.96425163  4.00738711 -3.76878399],0.2772586832500406,0.008872922385020604,1.0085452662838059e-07,0.0,17,False
157,12,[-4.26387915  1.31045859 -1.19765208  1.22738923  4.151472    0.11645703],0.09747992384339656,0.18262553991884187,1.0169129275024346e-05,0.0,17,False
158,0,[ 3.55256013  3.80338978 -0.71675522  1.01555927 -2.58366941 -0.62893476],0.04228033278070342,0.096735579304127,2.852328080524354e-06,0.0,19,False
159,15,[-3.10871996 -0.41578239 -0.55010623  1.44823492 -1.30806738 -0.405811  ],0.266192202931352,0.020231232149751536,1.955390378270341e-07,0.0,9,False
160,4,[4.51982479 4.32418388 0.63674107 3.16960574 5.17947595 4.19096063],0.2520828461934346,0.022550107763044704,2.184459613287893e-07,0.0,11,False
161,14,[-4.78904099 -3.74297517 -0.23144931 -0.4408358  -1.48283865 -5.45009833],56.525608316009595,0.025378715616028284,0.0031953405932409005,0.0,60,False
162,2,[ 6.10870417  1.6146676  -2.29507711 -4.48141684 -1.30033766  0.79911802],0.08083560769354915,0.09242958506321826,2.6089505248685645e-06,0.0,16,False
163,14,[ 2.58616891  1.04847841  0.88903275 -5.51295553 -4.41785015 -4.16765821],0.35730545122270696,0.04793665956158708,8.276546611024398e-07,0.0,15,False
164,14,[-5.07681443  3.98181056 -1.35030708 -4.60087708  1.57992128  3.5201927 ],1.2000568159594445,0.016596991899061286,1.5240463186613075e-06,0.0,19,False
165,10,[-4.48755146  3.06361613  2.59115612 -6.27106327  1.66453246 -4.09174784],3.2332125759027885,0.3481380704323597,4.737333020044527e-05,0.0056067092131314,51,True
166,1,[-4.92228167  5.69528161  1.5018972  -0.80737404  1.57500014 -3.58580114],0.049017820957003765,0.004262579823164563,7.937519405398226e-09,0.0,14,False
167,8,[ 3.20059568  4.03919565 -2.08508493 -3.6457972  -4.78466056  1.39524455],0.04644328424100201,0.010049822290169038,3.292301151916301e-08,0.0,30,False
